FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
EARN,1,1,"Under $96 (weekly)/Under $417 (monthly)/Under $5,000 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,2,2,"$96-$143 (weekly)/$417-624 (monthly)/$5,000-7,499 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,3,3,"$144-191 (weekly)/$625-832 (monthly)/$7,500-9,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,4,4,"$192-239 (weekly)/$833-1,041 (monthly)/$10,000-12,499 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,5,5,"$240-288 (weekly)/$1,042-1,249 (monthly)/$12,500-14,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,6,6,"$289-384 (weekly)/$1,250-1,666 (monthly)/$15,000-19,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,7,7,"$385-480 (weekly)/$1,667-2,082 (monthly)/$20,000-24,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,8,8,"$481-576 (weekly)/$2,083-2,499 (monthly)/$25,000-29,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,9,9,"$577-672 (weekly)/$2,500-2,916 (monthly)/$30,000-34,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,10,10,"$673-768 (weekly)/$2,917-3,332 (monthly)/$35,000-39,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,11,11,"$769-961 (weekly)/$3,333-4,166 (monthly)/$40,000-49,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,12,12,"$962-1,153 (weekly)/$4,167-4,999 (monthly)/$50,000-59,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,13,13,"$1,154-1,441 (weekly)/$5,000-6,249 (monthly)/$60,000-74,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,14,14,"$1,442-1,922 (weekly)/$6,250-8,332 (monthly)/$75,000-99,999 (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,15,15,"$1,923 or more (weekly)/$8,333 or more (monthly)/$100,000 or more (yearly)",1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,97,97,Not ascertained,1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,98,98,Refused,1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
EARN,99,99,Don't know,1,74,74,74,1E-12,,0,,0,N,N,N,,,,,
ECREASONF,1,1,You were worried your birth control method would not work,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
ECREASONF,2,2,You didn't use birth control that time,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
ECREASONF,3,3,Some other reason,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
ECREASONF,8,8,Refused,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
ECREASONF,9,9,Don't know,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
ECRX,1,1,With a prescription,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
ECRX,2,2,Without a prescription,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
ECRX,8,8,Refused,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
ECRX,9,9,Don't know,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
ECWHEN,1,1,Yes (Within the last 12 months),1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
ECWHEN,2,2,No (Over 12 months ago),1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
ECWHEN,8,8,Refused,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
ECWHEN,9,9,Don't know,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,9,9,9TH GRADE OR LESS,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,10,10,10TH GRADE,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,11,11,11TH GRADE,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,12,12,12TH GRADE,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,13,13,1 YEAR OF COLLEGE/GRAD SCHOOL,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,14,14,2 YEARS OF COLLEGE/GRAD SCHOOL,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,15,15,3 YEARS OF COLLEGE/GRAD SCHOOL,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,16,16,4 YEARS OF COLLEGE/GRAD SCHOOL,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,17,17,5 YEARS OF COLLEGE/GRAD SCHOOL,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,18,18,6 YEARS OF COLLEGE/GRAD SCHOOL,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,19,19,7+ YEARS OF COLLEGE/GRAD SCHOOL,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,97,97,Not ascertained,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,98,98,Refused,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCAT,99,99,Don't know,1,40,31,31,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,1,1,Less than high school,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,2,2,High school graduate or GED,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,3,3,Some college but no degree,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,4,4,"2-year college degree (e.g., Associate's degree)",1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,5,5,"4-year college graduate (e.g., BA, BS)",1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,6,6,Graduate or professional school,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,8,8,Refused,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCFMT,9,9,Don't know,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
EDUCMOM,1,1,Less than high school,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
EDUCMOM,2,2,High school graduate or GED,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
EDUCMOM,3,3,"Some college, including 2-year degrees",1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
EDUCMOM,4,4,Bachelor's degree or higher,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
EDUCMOM,95,95,No mother-figure identified,1,40,38,38,1E-12,,0,,0,N,N,N,,,,,
ENGAGF,1,1,"YES, ENGAGED TO BE MARRIED",1,49,49,49,1E-12,,0,,0,N,N,N,,,,,
ENGAGF,3,3,NOT ENGAGED BUT HAD DEFINITE PLANS TO GET MARRIED,1,49,49,49,1E-12,,0,,0,N,N,N,,,,,
ENGAGF,5,5,"NO, NEITHER ENGAGED NOR HAD DEFINITE PLANS",1,49,49,49,1E-12,,0,,0,N,N,N,,,,,
ENGAGF,8,8,Refused,1,49,49,49,1E-12,,0,,0,N,N,N,,,,,
ENGAGF,9,9,Don't know,1,49,49,49,1E-12,,0,,0,N,N,N,,,,,
ENGSPEAK,1,1,Very well,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
ENGSPEAK,2,2,Well,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
ENGSPEAK,3,3,Not well,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
ENGSPEAK,4,4,Not at all,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
ENGSPEAK,7,7,Not ascertained,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
ENGSPEAK,8,8,Refused,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
ENGSPEAK,9,9,Don't know,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
EVERADPT,1,1,"YES, HAS ADOPTED A CHILD",1,51,51,51,1E-12,,0,,0,N,N,N,,,,,
EVERADPT,3,3,"NO, BUT IS CURRENTLY TRYING TO ADOPT SPECIFIC CHILD",1,51,51,51,1E-12,,0,,0,N,N,N,,,,,
EVERADPT,5,5,"NO, AND NOT TRYING TO ADOPT A SPECIFIC CHILD",1,51,51,51,1E-12,,0,,0,N,N,N,,,,,
EVERTUBS,1,1,Yes,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
EVERTUBS,3,3,If volunteered: Operation failed,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
EVERTUBS,4,4,If volunteered: Had Essure procedure,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
EVERTUBS,5,5,No,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
EVERTUBS,6,6,If volunteered: Operation already reversed,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
EVERTUBS,8,8,Refused,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
EVERTUBS,9,9,Don't know,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
EVHIVTST,0,0,NO HIV TEST REPORTED,1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
EVHIVTST,1,1,"YES, ONLY AS PART OF BLOOD DONATION",1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
EVHIVTST,2,2,"YES, ONLY OUTSIDE OF BLOOD DONATION",1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
EVHIVTST,3,3,"YES, IN BOTH CONTEXTS",1,40,35,35,1E-12,,0,,0,N,N,N,,,,,
EVMARCOH,1,1,"YES, EVER MARRIED OR COHABITED",1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
EVMARCOH,2,2,"NO, NEVER MARRIED OR COHABITED",1,40,30,30,1E-12,,0,,0,N,N,N,,,,,
EVRMARRY,0,0,NEVER MARRIED,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
EVRMARRY,1,1,EVER MARRIED,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,12,12,12th grade or less,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,13,13,1 year of college or less,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,14,14,2 years of college,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,15,15,3 years of college,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,16,16,4 years of college/grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,17,17,5 years of college/grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,18,18,6 years of college/grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,19,19,7 or more years of college and/or grad school,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,98,98,Refused,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
EXPGRADE2F,99,99,Don't know,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
FECUND,1,1,"SURGICALLY STERILE, CONTRACEPTIVE",1,40,40,40,1E-12,,0,,0,N,N,N,,,,,
FECUND,2,2,"SURGICALLY STERILE, NONCONTRACEPTIVE",1,40,40,40,1E-12,,0,,0,N,N,N,,,,,
FECUND,3,3,"STERILE, NONSURGICAL",1,40,40,40,1E-12,,0,,0,N,N,N,,,,,
FECUND,4,4,SUBFECUND,1,40,40,40,1E-12,,0,,0,N,N,N,,,,,
FECUND,5,5,LONG INTERVAL (INFERTILE FOR 36+ MONTHS),1,40,40,40,1E-12,,0,,0,N,N,N,,,,,
FECUND,6,6,FECUND,1,40,40,40,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,3,3,Birth control pills,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,4,4,Condom,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,5,5,Partner's vasectomy,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,6,6,"Female sterilizing operation, such as tubal sterilization and hysterectomy",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,7,7,"Withdrawal, pulling out",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,8,8,"Depo-Provera, injectables",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,9,9,"Hormonal implant (Norplant, Implanon, or Nexplanon)",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,10,10,"Calendar rhythm, Standard Days, or Cycle Beads method",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,11,11,"Safe period by temperature or cervical mucus test (Two Day, Billings Ovulation, or Sympto-thermal Method)",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,12,12,Diaphragm,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,13,13,"Female condom, vaginal pouch",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,14,14,Foam,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,15,15,Jelly or cream,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,16,16,Cervical cap,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,17,17,"Suppository, insert",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,18,18,Today sponge,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,19,19,IUD,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,20,20,Emergency contraception,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,21,21,Other method -- specify,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,22,22,Respondent was sterile,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,23,23,Respondent's partner was sterile,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,24,24,Lunelle injectable (monthly shot),1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,25,25,Contraceptive patch (Ortho-Evra or Xulane),1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,26,26,Vaginal contraceptive ring,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,98,98,Refused,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSMETHF,99,99,Don't know,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME1F,2,2,The first time you had intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME1F,3,3,Less than a month after your first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME1F,4,4,One to three months after first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME1F,5,5,Four to twelve months after first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME1F,6,6,More than twelve months after first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME1F,8,8,Refused,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME1F,9,9,Don't know,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,1,1,Before your first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,2,2,The first time you had intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,3,3,Less than a month after your first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,4,4,One to three months after first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,5,5,Four to twelve months after first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,6,6,More than twelve months after first intercourse,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,8,8,Refused,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FIRSTIME2F,9,9,Don't know,1,47,47,47,1E-12,,0,,0,N,N,N,,,,,
FMARIT,0,0,DON'T KNOW/REFUSED,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARIT,1,1,MARRIED,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARIT,2,2,WIDOWED,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARIT,3,3,DIVORCED,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARIT,4,4,SEPARATED,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARIT,5,5,NEVER MARRIED,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARITAL,1,1,MARRIED TO A PERSON OF THE OPPOSITE SEX,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
FMARITAL,2,2,WIDOWED,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
FMARITAL,3,3,DIVORCED OR ANNULLED,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
FMARITAL,4,4,SEPARATED,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
FMARITAL,5,5,NEVER MARRIED,1,40,39,39,1E-12,,0,,0,N,N,N,,,,,
FMARNO,0,0,NEVER BEEN MARRIED,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARNO,1,1,1 TIME,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARNO,2,2,2 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARNO,3,3,3 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARNO,4,4,4 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FMARSTAT,3,3,Widowed,1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
FMARSTAT,4,4,Divorced or annulled,1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
FMARSTAT,5,5,"Separated, because you and your spouse are not getting along",1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
FMARSTAT,6,6,Never been married,1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
FMARSTAT,8,8,Refused,1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
FMARSTAT,9,9,Don't know,1,60,60,60,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,1,1,Medical problems with your female organs,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,2,2,Pregnancy would be dangerous to your health,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,3,3,You would probably lose a pregnancy,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,4,4,You would probably have an unhealthy child,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,5,5,Some other medical reason,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,6,6,No medical reason for operation,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,8,8,Refused,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMEDREASF,9,9,Don't know,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,1,1,Pill,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,2,2,Condom,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,3,3,Partner's vasectomy,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,4,4,Female sterilizing operation/tubal ligation,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,5,5,Withdrawal,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,6,6,"Depo-Provera, injectables",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,7,7,"Hormonal implant (Norplant, Implanon, or Nexplanon)",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,8,8,"Calendar rhythm, Standard Days, or Cycle Beads method",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,9,9,"Safe period by temperature or cervical mucus test (Two Day, Billings Ovulation, or Sympto-thermal Method)",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,10,10,Diaphragm,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,11,11,"Female condom, vaginal pouch",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,12,12,Foam,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,13,13,Jelly or cream,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,14,14,Cervical cap,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,15,15,"Suppository, insert",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,16,16,Today sponge,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,17,17,"IUD, coil, loop",1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,18,18,Emergency contraception,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,19,19,Other method,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,20,20,Respondent sterile (aside from sterilizing operation above),1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,21,21,Respondent's partner sterile (aside from vasectomy above),1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,22,22,Lunelle injectable,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,23,23,Contraceptive patch,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMETHODF,24,24,Contraceptive ring,1,105,105,105,1E-12,,0,,0,N,N,N,,,,,
FMINCDK1F,1,1,"Less than $50,000",1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
FMINCDK1F,5,5,"$50,000 or more",1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
FMINCDK1F,7,7,Not ascertained,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
FMINCDK1F,8,8,Refused,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
FMINCDK1F,9,9,Don't know,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
FPDUR,997,997,Only had sex once with first partner,1,40,36,36,1E-12,,0,,0,N,N,N,,,,,
FPT12MOS,1,1,Full-time,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
FPT12MOS,2,2,Part-time,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
FPT12MOS,3,3,Some of each,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
FPT12MOS,8,8,Refused,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
FPT12MOS,9,9,Don't know,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
FPTIT,1,1,TITLE X CLINIC,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FPTIT,2,2,NON-TITLE X CLINIC,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,1,1,Clinic: Title X=yes; health department=yes,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,2,2,Clinic: Title X=yes; health department=no,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,3,3,Clinic: Title X=no; health department=yes,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,4,4,Clinic: Title X=no; health department=no,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,5,5,Clinic: Title X=yes; agency unknown,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,6,6,Clinic: Title X=no; agency unknown,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,7,7,Employer or company clinic/worksite,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,8,8,Private Doctor's office or HMO,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,9,9,Hospital emergency room/regular room/urgent care,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,10,10,Home,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,11,11,Military site,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,12,12,Lab or blood bank,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FPTITHIV,13,13,Some other place,1,48,48,48,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,1,1,Married to her,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,2,2,Engaged to her,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,3,3,"Living together in a sexual relationship, but not engaged",1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,4,4,Going with her or going steady,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,5,5,Going out with her once in a while,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,6,6,Just friends,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,7,7,Had just met her,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,8,8,Something else,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,97,97,Not ascertained,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,98,98,Refused,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSAMEREL,99,99,Don't know,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,1,1,Married to him,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,2,2,Engaged to him,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,3,3,"Living together in a sexual relationship, but not engaged",1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,4,4,Going with him or going steady,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,5,5,Going out with him once in a while,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,6,6,Just friends,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,7,7,Had just met him,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,8,8,Something else,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,98,98,Refused,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FSEXREL,99,99,Don't know,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
FUNDAMF,1,1,A born again Christian,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
FUNDAMF,2,2,A charismatic,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
FUNDAMF,3,3,An evangelical,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
FUNDAMF,4,4,A fundamentalist,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
FUNDAMF,5,5,None of the above,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
FUNDAMF,8,8,Refused,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
FUNDAMF,9,9,Don't know,1,40,22,22,1E-12,,0,,0,N,N,N,,,,,
GENHEALT,1,1,Excellent,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
GENHEALT,2,2,Very good,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
GENHEALT,3,3,Good,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
