FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
LSEXRAGE,.,.,INAPPLICABLE,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
LSEXRAGE,0,17,UNDER 18 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
LSEXRAGE,18,19,18-19 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
LSEXRAGE,20,24,20-24 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
LSEXRAGE,25,34,25-34 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
LSEXRAGE,35,45,35-45 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
LVSITF,1,1,BIOLOGICAL MOTHER,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
LVSITF,2,2,OTHER MOTHER-FIGURE,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
LVSITF,3,3,NO MOTHER-FIGURE,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
LVSITM,1,1,BIOLOGICAL FATHER,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
LVSITM,2,2,STEPFATHER,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
LVSITM,3,3,NO FATHER-FIGURE PRESENT,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
LVSITM,4,4,OTHER,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
MANRELF,1,1,HUSBAND,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
MANRELF,2,2,MALE COHABITING PARTNER,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
MAR1BIR,.,.,INAPPLICABLE,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
MAR1BIR,0,0,LESS THAN 1 MONTH,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
MAR1BIR,1,12,1-12 MONTHS,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
MAR1BIR,13,24,13-24 MONTHS,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
MAR1BIR,25,36,25-36 MONTHS,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
MAR1BIR,37,887,MORE THAN 3 YEARS,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
MAR1BIR,888,888,FIRST BIRTH OCCURRED BEFORE FIRST MARRIAGE,1,42,42,42,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,.,.,INAPPLICABLE,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,0,0,LESS THAN 1 MONTH,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,1,12,1-12 MONTHS,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,13,24,13-24 MONTHS,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,25,36,25-36 MONTHS,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,37,994,MORE THAN 3 YEARS,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,995,995,FIRST CONCEPTION BEFORE FIRST MARRIAGE,1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1CON,996,996,"HAS BEEN PREGNANT, BUT HAS NEVER BEEN MARRIED",1,45,45,45,1E-12,,0,,0,N,N,N,,,,,
MAR1DISS,.,.,INAPPLICABLE,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MAR1DISS,0,12,1 YEAR OR LESS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MAR1DISS,13,24,13-24 MONTHS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MAR1DISS,25,36,25-36 MONTHS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MAR1DISS,37,48,37-48 MONTHS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MAR1DISS,49,60,49-60 MONTHS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MAR1DISS,61,995,MORE THAN 5 YEARS,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MARAGEF,.,.,INAPPLICABLE,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
MARAGEF,0,19,UNDER 20 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
MARAGEF,20,24,20-24 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
MARAGEF,25,29,25-29 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
MARAGEF,30,34,30-34 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
MARAGEF,35,44,35-44 YEARS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
MAREND,.,.,INAPPLICABLE,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
MAREND,1,1,DIVORCED OR ANNULLED,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
MAREND,2,2,SEPARATED,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
MAREND,3,3,WIDOWED,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
MAROUT,.,.,INAPPLICABLE,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MAROUT,1,1,MARRIED,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MAROUT,2,2,DIVORCED,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MAROUT,3,3,WIDOWED,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MAROUT,4,4,SEPARATED,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MAROUT,5,5,NEVER MARRIED,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,1,9,UNDER 10 YEARS,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,10,10,10 YEARS,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,11,11,11 YEARS,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,12,12,12 YEARS,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,13,13,13 YEARS,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,14,14,14 YEARS,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,15,95,15 YEARS OR OLDER,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
MENARCHE,96,96,PERIODS HAVE NOT YET BEGUN,1,40,26,26,1E-12,,0,,0,N,N,N,,,,,
METH12M,.,.,INAPPLICABLE,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,1,1,PILL,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,2,2,CONDOM,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,3,3,PARTNER'S VASECTOMY,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,4,4,FEMALE STERILIZING OPERATION/TUBAL LIGATION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,5,5,WITHDRAWAL,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,6,6,"DEPO-PROVERA, INJECTABLES",1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,7,7,NORPLANT,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,8,8,RHYTHM OR SAFE PERIOD BY CALENDAR,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,9,9,"SAFE PERIOD BY TEMP OR CERVICAL MUCUS, NATURAL FAMILY PLANNING",1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,10,10,DIAPHRAGM,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,11,11,"FEMALE CONDOM, VAGINAL POUCH",1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,12,12,FOAM,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,13,13,JELLY OR CREAM,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,14,14,CERVICAL CAP,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,15,15,"SUPPOSITORY, INSERT",1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,16,16,TODAY SPONGE,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,17,17,"IUD, COIL, LOOP",1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,18,18,EMERGENCY CONTRACEPTION,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,19,19,OTHER METHOD,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,20,20,RESPONDENT STERILE (ASIDE FROM STERILIZING OPERATION ABOVE),1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,21,21,RESPONDENT'S PARTNER STERILE (ASIDE FROM VASECTOMY ABOVE),1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,22,22,LUNELLE INJECTABLE,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH12M,23,23,CONTRACEPTIVE PATCH,1,62,62,62,1E-12,,0,,0,N,N,N,,,,,
METH3M,.,.,INAPPLICABLE,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,1,1,PILL,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,2,2,CONDOM,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,3,3,PARTNER'S VASECTOMY,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,4,4,FEMALE STERILIZING OPERATION/TUBAL LIGATION,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,5,5,WITHDRAWAL,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,6,6,"DEPO-PROVERA, INJECTABLES",1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,7,7,NORPLANT,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,8,8,RHYTHM OR SAFE PERIOD BY CALENDAR,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,9,9,SAFE PERIOD BY TEMP OR CERV MUCUS TEST,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,10,10,DIAPHRAGM,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,11,11,"FEMALE CONDOM, VAGINAL POUCH",1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,12,12,FOAM,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,13,13,JELLY OR CREAM,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,14,14,CERVICAL CAP,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,15,15,"SUPPOSITORY, INSERT",1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,16,16,TODAY SPONGE,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,17,17,"IUD, COIL, LOOP",1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,18,18,EMERGENCY CONTRACEPTION,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,19,19,OTHER METHOD,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,20,20,RESPONDENT STERILE (ASIDE FROM OP ABOVE),1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,21,21,R'S PARTNER STERILE (ASIDE FROM OP ABOVE),1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,22,22,LUNELLE INJECTABLE,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METH3M,23,23,CONTRACEPTIVE PATCH,1,43,43,43,1E-12,,0,,0,N,N,N,,,,,
METRO,1,1,"MSA, CENTRAL CITY",1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
METRO,2,2,"MSA, OTHER",1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
METRO,3,3,NOT MSA,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
MISCNUM,.,.,INAPPLICABLE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
MISCNUM,0,0,NONE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
MISCNUM,1,1,1 PREGNANCY,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
MISCNUM,2,2,2 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
MISCNUM,3,95,3 OR MORE PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
MOMCHI2D,0,0,NO CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMCHI2D,1,1,1 CHILD,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMCHI2D,2,2,2 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMCHI2D,3,3,3 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMCHI2D,4,4,4 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMCHI2D,5,5,5 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMCHI2D,6,6,6 OR MORE CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMFST2H,1,1,LESS THAN 18 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMFST2H,2,2,18-19 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMFST2H,3,3,20-24 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMFST2H,4,4,25-29 YEARS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MOMFST2H,5,5,30 OR OLDER,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
MON12PRT,.,.,INAPPLICABLE,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MON12PRT,0,0,NONE,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MON12PRT,1,1,1 PARTNER,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MON12PRT,2,2,2 PARTNERS,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MON12PRT,3,3,3 PARTNERS,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MON12PRT,4,20,4-20 PARTNERS,1,40,13,13,1E-12,,0,,0,N,N,N,,,,,
MONSX,1,1,YES,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
MONSX,5,5,NO,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
MONSX,7,7,NOT ASCERTAINED,1,40,15,15,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,1,1,1 MONTH,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,2,2,2 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,3,3,3 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,4,4,4 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,5,5,5 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,6,6,6 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,7,7,7 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,8,8,8 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,9,9,9 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,10,10,10 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,11,11,11 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSCOVF,12,12,12 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSPRGF,0,11,0-11 MONTHS,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,0,0,NO MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,1,1,1 MONTH,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,2,2,2 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,3,3,3 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,4,4,4 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,5,5,5 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,6,6,6 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,7,7,7 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,8,8,8 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,9,9,9 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,10,10,10 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,11,11,11 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MOSWRKF,12,12,12 MONTHS,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
MTHUSE,.,.,INAPPLICABLE,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
MTHUSE,1,1,USED A METHOD AT LAST INTERCOURSE IN PAST 3 MONTHS,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
MTHUSE,2,2,DID NOT USE A METHOD AT LAST INTERCOURSE IN PAST 3 MONTHS,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
MTHUSE,95,95,NEVER USED A METHOD,1,57,57,57,1E-12,,0,,0,N,N,N,,,,,
MTHUSEX,.,.,INAPPLICABLE,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
MTHUSEX,1,1,USED A METHOD,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
MTHUSEX,2,2,DID NOT USE A METHOD,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
MTHUSEX,95,95,NEVER USED A METHOD,1,40,20,20,1E-12,,0,,0,N,N,N,,,,,
NEWMETH,.,.,INAPPLICABLE,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
NEWMETH,1,1,ABSTINENCE,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
NEWMETH,2,2,TUBAL LIGATION/FEMALE STERILIZATION,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
NEWMETH,3,3,VAGINAL CONTRACEPTIVE FILM,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
NEWMETH,4,4,"OTHER METHOD, NOT SHOWN SEPARATELY",1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
NEWMETH,5,5,RESPONSE WAS CODED AS A METHOD IN EA-1 THROUGH EA-19,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
NEWMETH,97,97,NOT ASCERTAINED,1,52,52,52,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,.,.,INAPPLICABLE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,1,1,1 TIME,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,2,2,2 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,3,3,3 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,4,4,4 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,5,5,5 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,6,10,6-10 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,11,50,11-50 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOMETHF,51,995,MORE THAN 50 TIMES,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,0,0,NONE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,1,1,1 MONTH,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,2,2,2 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,3,3,3 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,4,4,4 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,5,5,5 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,6,6,6 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,7,7,7 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,8,8,8 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,9,9,9 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,10,10,10 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,11,11,11 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,12,12,12 MONTHS,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOSEX12F,95,95,NEVER HAD INTERCOURSE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NOTHRKID,1,1,1 CHILD,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOTHRKID,2,2,2 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NOTHRKID,3,95,3 OR MORE CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,0,0,NO FAMILY MEMBERS,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,1,1,1 FAMILY MEMBER,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,2,2,2 FAMILY MEMBERS,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,3,3,3 FAMILY MEMBERS,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,4,4,4 FAMILY MEMBERS,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,5,5,5 FAMILY MEMBERS,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,6,6,6 FAMILY MEMBERS,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMFMHFT,7,7,7 FAMILY MEMBERS OR MORE,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMJOBF,0,0,NO JOBS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
NUMJOBF,1,1,1 JOB,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
NUMJOBF,2,2,2 JOBS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
NUMJOBF,3,6,3 OR MORE JOBS,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
NUMKDHFT,0,0,NO CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKDHFT,1,1,1 CHILD,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKDHFT,2,2,2 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKDHFT,3,3,3 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKDHFT,4,4,4 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKDHFT,5,5,5 CHILDREN OR MORE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKIDSC,.,.,INAPPLICABLE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKIDSC,1,1,1 CHILD,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKIDSC,2,2,2 CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMKIDSC,3,30,3 OR MORE CHILDREN,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMP3MOS,0,0,NONE,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMP3MOS,1,1,1 PARTNER,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMP3MOS,2,95,2 OR MORE PARTNERS,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
NUMPLAC,.,.,INAPPLICABLE,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
NUMPLAC,0,0,NONE,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
NUMPLAC,1,1,1 METHOD,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
NUMPLAC,2,2,2 METHODS,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
NUMPLAC,3,3,3 METHODS,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,0,0,NONE,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,1,1,1 PREGNANCY,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,2,2,2 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,3,3,3 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,4,4,4 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,5,5,5 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,6,6,6 PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMPREGF,7,95,7 OR MORE PREGNANCIES,1,40,21,21,1E-12,,0,,0,N,N,N,,,,,
NUMRACE,1,1,SINGLE RACE REPORTED,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMRACE,2,2,2 OR MORE RACES REPORTED,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
NUMVSTPG,.,.,INAPPLICABLE,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
NUMVSTPG,1,1,1 VISIT,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
NUMVSTPG,2,2,2 VISITS,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
NUMVSTPG,3,3,3 VISITS,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
NUMVSTPG,4,4,4 VISITS,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
NUMVSTPG,5,95,5 OR MORE VISITS,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
OLDWP,.,.,INAPPLICABLE,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
OLDWP,1,1,"LATER, OVERDUE",1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
OLDWP,2,2,RIGHT TIME,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
OLDWP,3,3,"TOO SOON, MISTIMED",1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
OLDWP,4,4,"DIDN'T CARE, INDIFFERENT",1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
OLDWP,5,5,UNWANTED,1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
OLDWP,6,6,"DON'T KNOW, NOT SURE",1,40,24,24,1E-12,,0,,0,N,N,N,,,,,
ONETWO2F,1,1,1,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
ONETWO2F,2,HIGH,2 OR MORE,1,40,9,9,1E-12,,0,,0,N,N,N,H,,,,
ONETWO3F,.,.,INAPPLICABLE,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
ONETWO3F,1,1,1 TIME,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
ONETWO3F,2,14,2-14 TIMES,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
